20
999.99,999.99,1000.0,999.34,842.72,925.41,1000.0,1000.0,999.38,1000.0,1000.0,1000.0,916.62,998.84,999.44,1000.0,1000.0,916.04,0.056881,9
681.58,711.62,737.78,503.49,930.89,975.42,811.14,999.85,983.07,845.16,917.97,748.96,986.78,0.0,999.74,747.31,999.92,999.88,0.417489,8
925.35,919.82,844.81,835.86,999.5,1000.0,839.99,841.24,925.7,839.61,842.45,914.68,846.97,932.03,1000.0,913.88,846.08,999.45,0.064083,2
879.86,994.66,834.34,847.63,944.22,975.46,1000.0,855.52,844.5,845.29,994.39,875.35,959.39,966.57,848.1,1000.0,879.19,873.68,0.072822,9
939.43,934.72,999.8,999.6,999.86,999.66,999.81,945.76,999.71,999.47,982.12,999.92,945.56,999.93,999.91,999.92,999.6,999.84,0.029966,1
999.33,1000.0,1000.0,1000.0,1000.0,1000.0,907.34,999.52,1000.0,931.18,1000.0,1000.0,1000.0,1000.0,1000.0,999.32,937.35,1000.0,0.036922,9
999.83,999.83,999.93,895.8,999.47,864.98,999.74,999.66,997.02,999.92,999.92,999.6,999.62,909.14,999.24,999.84,907.71,998.74,0.056065,9
923.09,782.09,969.66,945.32,918.43,754.86,927.38,777.32,999.32,999.43,999.24,997.84,992.81,311.93,999.17,999.11,920.18,999.84,0.242877,2
913.24,864.32,937.66,925.02,998.95,949.31,884.36,1000.0,913.04,771.79,911.84,921.88,926.79,946.34,999.62,994.47,1000.0,850.98,0.070171,8
999.9,999.9,999.69,1000.0,999.96,894.49,999.99,999.9,999.81,999.99,999.48,942.66,1000.0,999.99,975.2,999.99,999.99,949.46,0.037215,9
999.96,999.11,999.95,837.0,999.77,999.77,1000.0,917.07,999.97,999.97,916.84,999.97,998.93,999.99,1000.0,1000.0,999.39,999.98,0.058193,5
863.45,972.51,999.99,1000.0,972.09,918.95,938.85,1000.0,999.79,998.84,902.02,999.99,1000.0,884.54,919.83,901.36,1000.0,1000.0,0.057849,2
1000.0,999.82,999.82,995.71,999.83,1000.0,1000.0,1000.0,999.86,1000.0,999.99,999.99,999.28,1000.0,1000.0,1000.0,1000.0,999.99,0.001325,2
999.78,1000.0,999.98,928.76,999.99,986.71,1000.0,909.08,933.24,940.88,1000.0,995.37,970.25,999.99,999.97,1000.0,999.71,994.15,0.036338,7
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,938.95,999.67,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.82,934.99,0.026593,8
999.93,829.94,999.86,999.96,999.87,832.16,999.8,999.89,669.35,999.18,998.75,999.99,999.54,1000.0,919.88,999.29,1000.0,997.56,0.122889,3
999.29,838.27,730.88,908.37,719.24,999.07,1000.0,998.37,928.27,923.43,896.04,871.93,913.62,924.08,915.58,1000.0,846.4,952.2,0.101844,9
839.38,846.11,935.37,844.37,845.4,926.21,920.51,1000.0,852.94,861.06,845.41,999.43,866.32,918.64,920.57,843.42,1000.0,841.84,0.062524,5
867.23,871.54,999.99,999.82,873.85,967.37,846.58,982.49,839.31,999.61,956.81,1000.0,965.69,907.15,999.89,916.69,999.97,999.51,0.066664,4
999.97,1000.0,999.84,993.46,999.96,999.97,999.97,999.96,1000.0,999.62,1000.0,1000.0,999.46,998.12,999.64,999.62,999.64,1000.0,0.001992,6
20
593.78,554.47,617.04,999.66,999.8,744.7,628.71,999.67,514.66,840.57,45.11,903.29,999.51,999.99,45.19,928.74,999.61,912.02,0.578834,6
999.53,967.93,999.92,714.12,416.06,995.64,1000.0,638.74,999.74,999.92,0.0,999.61,917.82,997.62,45.11,1000.0,998.72,999.92,0.596622,7
851.3,609.45,889.89,692.14,998.52,655.51,813.18,999.93,998.83,435.04,996.87,999.21,857.14,220.25,930.0,0.0,999.99,993.06,0.529448,2
611.03,999.81,528.91,999.95,995.46,999.79,999.83,714.05,689.29,43.91,1000.0,998.21,999.97,45.08,999.75,999.76,914.94,998.8,0.554844,1
999.99,998.7,224.19,996.32,999.98,999.6,1000.0,997.43,240.88,1000.0,541.79,997.52,0.0,999.99,946.66,1000.0,999.91,951.17,0.587464,1
947.96,999.88,999.46,428.32,999.8,994.46,513.57,999.83,751.08,48.35,986.02,999.83,998.04,999.99,45.21,998.28,999.99,961.99,0.589173,6
998.58,41.98,998.86,1000.0,1000.0,1000.0,1000.0,1000.0,43.33,688.31,912.09,639.26,1000.0,1000.0,1000.0,1000.0,1000.0,997.08,0.536782,9
869.71,999.94,712.5,597.4,995.65,999.51,662.01,695.87,999.72,44.56,999.97,993.41,998.19,45.13,999.84,917.08,999.04,999.9,0.548383,9
931.85,536.62,664.89,77.76,913.65,1000.0,915.64,911.57,923.37,963.91,30.52,839.06,842.09,852.55,1000.0,956.02,913.17,923.0,0.508835,8
999.92,997.57,999.92,0.0,684.89,786.74,996.71,999.84,701.42,999.61,920.39,999.59,996.85,997.68,998.61,45.0,999.75,922.72,0.544704,8
928.52,930.54,236.67,918.89,973.08,913.62,999.83,924.16,452.19,503.94,999.49,852.31,995.49,999.8,679.6,1000.0,44.6,786.55,0.516158,2
598.71,999.96,527.83,999.8,994.77,756.87,999.84,719.88,717.34,47.53,999.97,998.29,999.99,45.24,999.24,1000.0,938.76,998.95,0.548859,8
830.77,538.98,923.3,996.2,927.57,934.75,924.05,1000.0,664.28,126.85,802.29,310.91,999.96,999.42,999.48,242.72,1000.0,853.7,0.513555,2
999.26,999.27,1000.0,999.91,0.0,997.96,999.91,999.93,1000.0,404.35,403.7,1000.0,1000.0,996.79,405.2,1000.0,999.99,1000.0,0.529192,8
999.71,504.23,125.49,995.33,999.98,999.75,444.4,603.43,999.73,999.6,924.11,998.15,45.15,1000.0,999.92,997.11,998.63,999.91,0.572958,4
1000.0,999.99,998.03,999.99,39.91,999.99,971.13,1000.0,999.42,1000.0,1000.0,205.7,1000.0,987.71,1000.0,516.1,1000.0,491.59,0.527079,7
634.36,680.42,378.14,523.96,578.11,999.37,676.96,1000.0,998.94,850.28,45.2,847.37,845.42,998.57,929.31,45.25,1000.0,859.34,0.59762,8
