20
999.97,1000.0,998.0,1000.0,1000.0,1000.0,1000.0,1000.0,998.83,998.48,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,999.99,0.000763,3
1000.0,999.99,1000.0,925.68,999.99,999.79,999.99,999.99,1000.0,1000.0,1000.0,1000.0,999.74,1000.0,968.37,1000.0,1000.0,1000.0,0.0245,5
1000.0,1000.0,999.99,1000.0,999.99,1000.0,999.99,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5e-06,5
999.87,999.86,95.51,999.88,999.71,645.15,513.39,999.75,561.3,982.96,977.35,965.12,993.21,968.74,644.93,966.26,969.61,868.46,0.398059,1
999.39,998.73,983.69,999.38,999.4,999.45,999.32,682.56,999.38,936.32,812.31,999.91,932.55,936.73,735.74,920.62,999.37,936.39,0.113559,1
999.93,999.99,999.99,1000.0,1000.0,1000.0,999.95,1000.0,0.0,999.97,999.99,1000.0,1000.0,1000.0,1000.0,999.77,1000.0,1000.0,0.353553,4
1000.0,999.99,999.99,999.99,998.5,862.06,999.99,802.36,999.99,1000.0,999.99,999.99,999.99,361.95,999.72,999.99,999.74,1000.0,0.224218,3
1000.0,1000.0,999.97,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.76,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,7.5e-05,4
1000.0,1000.0,1000.0,999.99,1000.0,999.99,1000.0,999.99,999.98,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.99,7e-06,4
1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,999.66,1000.0,1000.0,1000.0,1000.0,1000.0,999.98,0.353553,1
999.68,998.49,999.99,999.82,999.95,999.69,999.94,998.79,999.85,999.58,999.95,1000.0,996.78,999.81,999.79,999.76,999.73,999.99,0.000981,5
999.99,999.99,1000.0,1000.0,999.99,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,997.87,1000.0,1000.0,0.000668,7
1000.0,999.99,999.96,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.98,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.3e-05,5
1000.0,1000.0,999.75,1000.0,1000.0,881.04,1000.0,1000.0,1000.0,1000.0,1000.0,903.91,1000.0,1000.0,999.72,1000.0,1000.0,1000.0,0.046128,3
999.99,1000.0,999.99,1000.0,1000.0,999.99,1000.0,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5e-06,8
