20
998.52,998.66,996.63,998.93,545.03,997.16,995.74,998.6,998.52,998.47,932.12,999.97,997.16,999.95,978.34,998.56,999.96,999.74,999.08,999.94,988.55,999.98,999.85,989.04,537.67,999.99,999.95,999.98,0.170803,7
999.28,999.45,657.22,644.98,1000.0,999.29,887.11,854.7,999.28,999.65,998.29,999.99,999.92,999.36,997.92,764.7,694.4,684.44,1000.0,999.3,999.7,999.71,999.29,998.95,887.35,1000.0,999.92,999.98,0.139235,4
999.99,924.46,1000.0,1000.0,999.99,1000.0,999.99,1000.0,999.82,999.99,941.61,1000.0,999.84,1000.0,1000.0,999.85,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,941.19,1000.0,999.88,1000.0,924.46,1000.0,0.031232,3
678.88,853.52,879.07,634.42,572.72,703.99,847.87,680.75,888.99,939.27,857.9,871.2,592.79,753.25,620.2,965.22,893.93,934.62,449.84,819.97,896.13,477.82,944.52,921.38,896.78,948.64,917.51,737.46,0.208398,14
719.56,999.57,999.98,999.99,999.76,999.98,1000.0,999.99,999.65,1000.0,999.99,999.97,999.99,999.99,999.67,719.45,999.94,1000.0,893.95,999.96,1000.0,1000.0,701.47,1000.0,1000.0,999.98,1000.0,1000.0,0.12549,10
999.99,1000.0,999.99,1000.0,999.99,999.99,1000.0,999.99,1000.0,1000.0,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5e-06,12
1000.0,1000.0,1000.0,1000.0,999.98,1000.0,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,998.48,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.000452,2
999.88,999.2,999.92,999.91,999.22,999.32,999.7,999.91,999.89,463.81,999.66,492.91,999.79,999.68,993.81,848.09,999.97,999.97,939.97,717.64,951.25,999.97,989.81,997.69,867.58,998.92,976.17,949.56,0.203666,13
999.99,996.35,1000.0,1000.0,997.45,999.99,999.99,1000.0,1000.0,1000.0,1000.0,999.93,999.98,1000.0,1000.0,999.98,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,996.82,996.97,1000.0,0.001417,1
1000.0,998.55,999.99,1000.0,999.99,998.34,999.99,1000.0,999.99,998.45,1000.0,1000.0,999.99,1000.0,1000.0,999.99,1000.0,1000.0,998.97,999.99,1000.0,1000.0,998.49,999.99,1000.0,1000.0,1000.0,1000.0,0.000701,8
1000.0,999.97,999.99,998.45,1000.0,999.99,999.99,998.41,999.99,1000.0,1000.0,999.97,999.99,998.48,1000.0,998.07,1000.0,999.99,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,998.55,1000.0,999.99,0.000775,2
1000.0,999.98,1000.0,1000.0,1000.0,1000.0,999.94,1000.0,1000.0,1000.0,999.94,1000.0,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,999.97,1000.0,1000.0,1000.0,999.92,1000.0,1000.0,1000.0,2.5e-05,1
1000.0,997.52,1000.0,1000.0,997.81,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.92,999.98,1000.0,1000.0,999.99,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,996.01,995.85,1000.0,0.001522,9
1000.0,998.9,999.99,999.99,998.52,1000.0,1000.0,1000.0,999.99,998.07,999.99,999.99,999.97,999.99,1000.0,999.99,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,997.04,1000.0,0.00092,6
999.99,999.99,999.98,999.99,999.99,999.98,999.99,999.99,999.99,999.98,938.74,999.98,999.99,999.87,1000.0,1000.0,999.99,1000.0,999.97,999.99,999.97,1000.0,1000.0,999.97,999.79,999.99,1000.0,938.97,0.021579,10
1000.0,999.99,999.99,1000.0,999.31,999.99,999.67,999.99,999.99,999.69,999.68,999.69,999.99,999.68,1000.0,1000.0,1000.0,1000.0,685.62,1000.0,999.68,999.99,1000.0,999.69,999.69,999.69,1000.0,999.69,0.082802,2
996.56,996.68,993.08,991.82,704.54,994.51,997.15,997.08,714.18,997.23,995.86,996.54,994.5,782.76,696.48,770.69,995.66,996.8,990.9,999.88,998.69,991.67,999.41,999.97,999.96,710.33,991.72,992.48,0.150605,12
999.71,994.55,999.2,335.81,999.75,1000.0,999.97,999.62,999.98,962.68,741.11,921.51,763.62,0.0,927.85,936.79,999.65,686.11,923.42,1000.0,999.92,876.08,998.28,966.92,509.72,930.81,976.1,999.95,0.367011,13
999.99,996.87,999.99,1000.0,997.1,999.99,999.99,1000.0,999.99,1000.0,1000.0,999.92,999.97,1000.0,1000.0,999.99,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,997.49,997.44,1000.0,0.00126,11
1000.0,999.97,1000.0,998.41,999.99,999.98,999.99,1000.0,998.42,1000.0,999.99,999.99,1000.0,997.94,1000.0,998.34,1000.0,999.99,1000.0,998.48,1000.0,1000.0,999.99,1000.0,1000.0,998.42,1000.0,999.99,0.000831,10
20
998.09,998.41,0.0,998.32,0.0,997.92,997.95,998.07,998.33,998.54,997.98,0.0,997.79,998.47,756.96,807.25,992.57,801.97,992.56,751.25,747.46,762.7,802.13,824.52,741.09,992.64,724.41,812.67,0.524415,12
998.15,998.27,0.0,998.19,998.21,0.0,997.9,998.15,998.32,998.52,998.43,0.0,997.98,997.79,768.18,787.15,992.87,773.4,831.39,992.84,739.64,770.7,800.65,816.89,801.63,992.15,750.97,719.58,0.524297,4
998.14,0.0,998.55,998.27,997.57,0.0,998.33,998.14,998.0,998.27,997.77,0.0,998.4,998.29,772.83,992.6,829.05,788.72,768.14,992.18,798.58,773.57,759.06,792.88,716.07,992.69,801.37,790.71,0.52374,6
998.03,0.0,998.52,998.24,996.48,0.0,998.44,998.01,997.94,998.27,998.04,0.0,998.43,998.12,757.63,992.51,824.85,789.26,739.57,992.07,807.54,757.53,756.9,799.06,761.71,992.69,812.56,772.31,0.52366,7
923.0,3.56,122.59,995.69,47.19,611.77,814.68,802.97,998.55,995.72,475.23,967.71,996.92,606.48,754.68,464.48,297.56,988.29,316.48,980.4,712.06,740.64,995.18,988.04,570.4,696.42,951.49,996.01,0.535048,7
0.0,998.32,998.34,997.73,0.0,998.42,998.22,998.36,997.67,998.4,998.31,0.0,998.14,998.28,992.74,792.4,791.8,749.83,992.75,812.76,776.11,795.81,769.54,801.39,781.31,991.97,770.36,780.71,0.522781,7
998.21,0.0,998.04,998.48,998.49,0.0,998.36,998.51,998.3,998.15,998.22,0.0,998.28,998.67,757.46,993.2,740.03,789.05,845.52,992.0,788.59,802.77,775.22,760.04,761.52,992.76,768.3,828.94,0.524078,10
839.13,704.63,931.71,888.0,972.5,721.8,991.98,963.54,974.53,734.73,530.5,999.71,889.62,943.48,973.91,55.75,998.4,832.43,999.75,0.0,999.95,999.76,996.88,975.61,998.71,999.84,6.8,999.6,0.535724,9
997.81,998.42,0.0,998.0,997.77,0.0,998.39,998.44,998.05,998.37,998.08,0.0,998.34,997.76,727.36,808.04,992.11,745.45,762.1,992.57,803.04,802.27,759.15,796.34,749.66,992.6,799.51,800.54,0.52378,9
998.33,34.13,998.35,998.29,998.02,12.64,997.46,998.33,998.27,998.14,998.19,0.0,998.52,998.71,782.84,995.49,787.45,772.46,798.33,993.04,743.37,777.5,781.14,756.23,769.07,992.93,809.76,832.67,0.510288,4
997.99,998.4,0.0,998.24,998.32,0.0,998.42,998.07,997.99,998.45,998.17,0.0,998.09,998.03,751.66,804.11,992.56,784.73,798.73,992.49,807.63,760.48,757.67,806.67,774.02,992.6,762.35,752.42,0.523181,12
998.55,997.89,0.0,998.33,998.34,998.32,0.0,998.7,997.89,997.96,998.43,0.0,998.6,998.75,810.36,713.91,994.21,776.13,733.1,819.78,992.03,826.69,715.63,715.28,786.66,992.79,809.16,834.96,0.526511,3
998.56,0.0,998.03,998.54,997.91,0.0,998.32,997.79,998.1,998.61,998.48,0.0,998.11,997.56,823.89,992.61,760.78,822.24,802.37,992.91,795.34,716.79,760.04,837.25,823.3,992.57,759.67,729.06,0.525307,3
998.12,998.46,0.0,998.25,998.36,997.34,0.0,998.35,997.87,997.79,998.38,998.32,0.0,997.93,767.77,814.79,992.7,788.16,799.47,747.34,992.77,797.89,738.11,759.09,806.06,796.44,992.14,745.21,0.523605,1
1000.0,998.41,0.0,999.97,0.0,1000.0,0.0,1000.0,999.98,998.55,1000.0,1000.0,1000.0,1000.0,1000.0,999.99,999.98,998.45,1000.0,1000.0,1000.0,1000.0,998.86,999.99,1000.0,1000.0,1000.0,1000.0,0.522234,14
675.31,985.11,226.35,721.48,42.14,963.65,957.28,997.07,994.43,996.75,995.57,997.56,962.69,995.37,747.17,438.12,583.58,967.52,9.64,979.77,872.37,977.16,415.28,935.7,202.6,524.32,994.33,966.85,0.505463,13
998.2,44.28,999.37,998.62,999.93,894.93,999.97,999.97,998.33,999.97,999.02,998.96,103.35,655.16,125.88,998.1,704.94,999.99,998.61,280.45,999.99,999.99,999.99,998.55,540.8,482.29,998.23,999.31,0.569653,6
998.19,998.34,0.0,998.59,998.0,0.0,998.11,998.08,998.13,998.47,998.37,998.19,0.0,998.11,771.48,794.1,992.08,823.33,813.12,992.86,759.58,756.86,766.19,814.07,799.87,764.45,992.43,758.83,0.523399,12
