20
999.97,999.97,999.97,999.93,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.10557844940225e-05,4
999.83,956.11,999.69,999.99,919.16,999.84,999.9,956.87,999.92,999.98,999.96,999.96,956.4,957.49,958.65,999.99,999.76,999.92,999.61,999.79,999.93,999.99,999.99,999.65,0.027289219474335595,9
870.24,939.52,855.79,847.55,861.47,851.67,844.36,863.0,905.53,854.0,1000.0,965.39,845.84,935.5,896.19,860.49,894.47,848.36,857.25,867.61,847.86,866.71,1000.0,968.38,0.05879874335932523,6
999.87,1000.0,999.75,999.83,966.85,1000.0,963.76,1000.0,1000.0,999.99,1000.0,1000.0,964.07,1000.0,927.14,957.7,988.18,1000.0,999.89,1000.0,1000.0,999.99,1000.0,1000.0,0.024160617840537416,3
887.51,980.86,975.41,984.61,926.17,979.33,999.74,971.84,979.46,998.58,976.56,893.91,999.11,985.01,854.26,999.58,954.4,987.05,965.3,999.83,999.58,995.91,984.0,983.82,0.04727507246949887,3
999.95,999.99,999.99,999.92,999.99,999.99,999.97,999.98,999.99,999.99,999.97,999.99,999.76,1000.0,1000.0,999.75,1000.0,1000.0,999.65,999.99,1000.0,1000.0,999.99,1000.0,0.00011826060601560323,12
663.05,907.7,900.0,759.56,941.79,999.92,999.69,926.49,976.31,975.91,308.58,976.21,999.34,999.84,997.34,722.31,491.26,982.68,920.09,999.78,808.58,977.37,998.49,723.54,0.256638055807962,6
999.89,999.96,999.85,1000.0,999.99,1000.0,999.89,999.87,1000.0,999.88,1000.0,999.89,999.92,999.99,999.92,1000.0,999.99,1000.0,999.93,999.92,1000.0,999.92,1000.0,999.92,5.8527303828348775e-05,8
999.79,999.99,1000.0,999.59,999.57,999.79,1000.0,1000.0,833.51,999.8,999.83,1000.0,1000.0,1000.0,1000.0,999.61,999.74,999.99,1000.0,1000.0,914.82,1000.0,1000.0,1000.0,0.04662773275053052,9
966.06,999.94,914.5,997.66,910.28,890.25,999.92,998.14,988.99,900.66,1000.0,905.48,914.69,999.64,999.15,997.15,989.71,973.66,999.61,914.06,913.18,905.19,1000.0,903.94,0.046487784370462415,4
