20
1000.0,1000.0,1000.0,999.99,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5e-06,2
1000.0,999.93,999.95,999.95,999.97,999.88,1000.0,999.26,999.99,1000.0,999.96,999.26,0.000333,5
629.52,999.4,676.59,999.94,999.92,999.96,627.17,997.59,992.74,999.62,997.57,627.17,0.216911,2
999.89,979.23,998.42,999.92,951.47,999.64,996.12,995.99,997.23,998.11,992.44,995.07,0.017045,6
1000.0,999.96,986.47,985.31,982.51,998.97,994.27,999.93,999.92,999.93,749.83,749.83,0.125174,6
1000.0,999.74,999.9,999.98,999.89,999.88,999.94,998.66,999.92,999.96,998.8,998.66,0.000616,4
1000.0,1000.0,1000.0,1000.0,1000.0,999.88,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4.5e-05,3
1000.0,1000.0,1000.0,1000.0,999.83,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,6.3e-05,3
1000.0,999.98,997.19,999.55,999.06,999.24,999.97,999.83,973.22,999.83,999.89,973.22,0.012555,5
999.99,1000.0,1000.0,1000.0,999.98,1000.0,999.98,1000.0,1000.0,1000.0,1000.0,999.98,1e-05,4
1000.0,998.5,952.6,999.92,998.63,937.61,993.19,991.51,632.23,999.78,996.05,632.23,0.195722,5
999.91,999.91,809.92,999.63,999.94,999.94,999.99,999.95,784.12,999.29,1000.0,784.12,0.109556,1
1000.0,951.49,999.99,999.99,999.99,999.99,999.99,999.99,1000.0,1000.0,1000.0,1000.0,0.018222,3
1000.0,1000.0,1000.0,1000.0,1000.0,999.87,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4.8e-05,6
1000.0,999.59,995.01,999.46,998.58,991.59,809.9,999.77,999.96,995.89,994.31,809.9,0.094035,4
1000.0,1000.0,999.99,1000.0,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5e-06,6
1000.0,1000.0,1000.0,1000.0,1000.0,999.74,1000.0,1000.0,1000.0,1000.0,999.86,1000.0,0.0001,5
1000.0,999.77,996.87,999.91,995.88,998.28,999.73,999.99,995.55,999.95,994.26,994.26,0.0026,2
1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.99,999.93,999.94,999.93,3e-05,5
1000.0,999.86,999.91,999.95,999.95,673.95,999.96,677.34,999.87,999.99,749.17,677.34,0.178674,1
20
1000.0,898.22,999.92,995.1,999.91,954.18,999.74,331.09,999.98,301.35,999.88,301.35,0.525409,5
751.22,999.81,999.96,999.71,999.98,999.97,999.28,999.72,147.6,999.83,999.69,147.6,0.567477,5
968.74,971.97,997.73,751.66,996.26,913.44,999.85,533.98,999.67,156.29,999.68,156.29,0.590047,2
1000.0,999.54,999.27,999.14,49.73,997.47,460.92,999.62,638.15,999.68,824.64,460.92,0.552266,6
999.99,999.99,980.79,313.55,325.75,997.13,1000.0,999.26,313.44,999.99,999.97,313.44,0.591719,5
999.96,999.97,997.38,998.89,209.46,920.55,999.63,999.33,450.8,460.91,999.32,450.8,0.501927,6
999.93,999.89,998.57,0.0,999.79,963.62,997.78,998.87,521.9,997.72,999.62,521.9,0.548003,2
1000.0,998.41,999.95,999.95,999.97,993.51,999.97,632.69,999.83,212.38,999.72,212.38,0.521619,1
1000.0,465.15,999.82,999.92,999.92,999.92,999.96,999.85,480.96,250.83,999.87,250.83,0.546749,2
999.98,999.99,999.97,994.84,330.51,999.98,1000.0,999.99,999.98,329.29,999.99,329.29,0.504095,5
1000.0,161.71,999.91,999.87,998.66,774.39,999.56,675.39,999.68,335.26,998.44,335.26,0.572623,4
999.97,999.98,997.27,999.96,329.07,322.97,1000.0,322.2,335.41,999.99,999.01,322.2,0.575131,3
999.94,999.98,999.95,988.13,317.93,999.95,999.98,999.99,316.44,437.5,997.76,316.44,0.550216,4
999.97,999.94,996.28,505.27,999.99,999.99,1000.0,999.91,209.58,1000.0,999.67,209.58,0.549886,5
999.95,999.99,1000.0,999.96,333.25,718.76,1000.0,1000.0,320.55,999.24,997.19,320.55,0.50962,4
951.97,967.88,760.71,770.35,962.04,942.15,180.08,999.21,562.37,554.27,999.6,180.08,0.564488,1
1000.0,999.94,999.98,999.96,502.69,999.98,999.93,999.98,167.35,999.95,999.86,167.35,0.590025,4
