20
1000.0,1000.0,999.99,999.99,1000.0,1000.0,999.99,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.95,1.3616880991901884e-05,7
1000.0,982.38,982.26,999.91,999.96,999.9,996.8,980.72,951.98,981.0,982.23,999.91,998.48,993.73,990.73,999.91,987.15,988.46,999.92,999.34,993.44,996.67,987.27,992.01,0.012273076141179872,3
1000.0,198.44,999.99,999.99,998.53,999.97,999.81,999.96,999.98,998.59,999.97,999.97,998.41,999.99,1000.0,266.72,999.98,999.73,998.43,999.99,999.97,999.98,999.97,999.93,0.3282625083598912,12
1000.0,999.99,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,999.99,1000.0,999.98,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.97,1000.0,1000.0,9.428153270167193e-06,7
1000.0,999.92,993.36,991.76,990.12,984.81,987.56,985.22,983.86,990.19,998.22,895.54,999.88,930.06,994.08,997.1,995.31,998.48,999.81,999.8,999.88,930.21,996.87,999.71,0.033377230578648207,1
1000.0,999.97,977.91,999.97,999.96,957.56,966.49,971.95,968.43,969.07,776.3,973.08,999.99,503.58,999.99,999.91,999.91,828.31,999.88,824.24,999.89,999.55,999.89,999.86,0.1568492673028816,9
1000.0,983.02,999.99,999.99,1000.0,1000.0,999.99,1000.0,1000.0,999.99,999.99,1000.0,999.93,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.004696738160828771,5
1000.0,999.98,999.96,999.97,999.98,999.99,999.97,999.96,998.6,998.73,999.99,999.98,999.99,999.99,999.99,999.99,999.98,999.91,999.98,999.98,368.34,1000.0,1000.0,999.99,0.1842659508028685,4
1000.0,999.93,999.96,999.11,998.63,257.08,999.95,999.74,999.98,998.5,998.58,999.97,998.64,999.01,578.12,323.48,997.51,998.95,999.33,999.64,999.68,999.64,999.67,999.65,0.324189624300273,10
1000.0,999.9,999.76,995.66,998.58,999.93,999.87,999.82,999.62,999.93,999.7,999.94,994.24,999.82,999.62,999.89,997.04,999.83,999.9,999.6,999.63,992.73,999.04,999.48,0.0024116730598183036,8
