20
850.42,604.82,386.39,999.83,999.87,97.17,281.8,999.44,920.17,999.99,1000.0,842.49,0.612769,6
932.04,844.51,950.5,759.58,1000.0,884.43,999.22,0.0,302.03,444.9,1000.0,469.9,0.662855,5
20
280.91,931.03,328.08,877.87,1000.0,371.52,964.08,426.92,957.89,0.0,1000.0,965.3,0.748295,5
652.51,880.73,978.76,916.68,999.78,999.49,375.9,0.0,398.62,298.44,999.97,999.83,0.719652,1
735.45,512.86,638.92,999.53,782.45,1000.0,45.07,847.1,998.87,999.23,45.27,1000.0,0.725916,5
887.43,594.94,994.94,999.83,666.29,999.82,44.24,998.65,45.26,1000.0,998.81,1000.0,0.705192,1
504.23,125.49,995.33,999.98,999.75,444.4,924.11,998.15,45.15,1000.0,999.92,997.11,0.72304,2
737.03,519.09,432.99,705.47,999.84,999.3,45.02,855.46,845.25,45.24,1000.0,978.32,0.768154,3
608.8,999.99,572.18,995.11,652.42,999.75,42.17,1000.0,998.37,45.22,998.81,999.92,0.712677,1
926.81,44.71,997.72,914.83,999.59,29.64,525.66,913.33,508.61,418.71,999.92,912.17,0.780413,6
694.8,848.88,988.74,999.93,457.97,999.8,902.24,0.0,45.01,999.99,855.57,999.26,0.76214,3
848.08,999.8,494.7,751.44,1000.0,696.84,45.21,999.99,682.91,45.1,1000.0,998.7,0.723343,2
999.28,923.08,353.95,997.93,1000.0,908.52,982.34,273.95,999.24,398.67,1000.0,45.1,0.704623,2
856.8,577.97,725.46,712.04,519.15,1000.0,578.34,860.85,0.0,0.0,860.83,1000.0,0.790249,5
680.42,378.14,523.96,999.37,676.96,1000.0,45.2,847.37,845.42,929.31,45.25,1000.0,0.778501,1
999.93,999.5,996.4,342.36,1000.0,81.56,999.99,999.9,0.0,978.44,1000.0,911.08,0.773793,6
999.95,999.56,0.0,999.27,999.85,0.0,1000.0,615.04,997.78,615.56,999.91,997.59,0.764883,3
999.99,922.44,34.6,999.8,800.43,42.32,1000.0,453.53,868.16,1000.0,430.49,866.89,0.798956,4
589.59,512.86,919.17,590.62,1000.0,845.97,919.0,925.69,0.0,845.51,1000.0,0.0,0.788065,2
999.99,998.7,224.19,996.32,1000.0,240.88,1000.0,541.79,997.52,0.0,1000.0,951.17,0.770658,5
456.09,1000.0,547.5,1000.0,996.79,0.0,997.92,1000.0,997.95,1000.0,45.16,925.33,0.787482,5
611.03,999.81,528.91,999.95,995.46,689.29,43.91,1000.0,998.21,999.97,45.08,998.8,0.716498,2
20
867.94,999.99,372.95,744.76,383.21,1000.0,45.01,1000.0,997.93,45.24,997.72,1000.0,0.834191,6
946.19,37.91,997.9,991.41,999.33,42.9,934.72,838.86,372.44,363.67,999.83,937.24,0.83779,2
969.67,24.2,1000.0,814.99,999.83,0.0,569.22,843.35,1000.0,409.25,1000.0,843.23,0.811416,6
999.91,45.4,997.9,920.51,1000.0,34.4,989.45,913.35,391.85,388.96,1000.0,916.08,0.830288,2
532.7,931.88,215.66,350.01,1000.0,0.0,923.56,991.55,59.89,255.97,1000.0,301.72,0.850858,2
912.18,0.0,390.59,986.01,999.95,999.97,293.15,967.42,909.3,88.2,999.64,1000.0,0.868305,6
999.83,286.5,336.89,456.22,921.85,1000.0,978.45,45.61,908.4,996.2,45.04,1000.0,0.819845,2
688.83,289.45,526.23,513.71,588.41,999.42,45.13,841.01,849.28,998.35,45.31,999.46,0.817599,1
914.71,44.95,998.38,913.07,1000.0,24.2,368.21,905.37,513.96,442.14,1000.0,855.36,0.820678,5
614.5,253.17,999.77,994.93,513.04,1000.0,45.07,997.7,999.98,45.31,998.32,1000.0,0.845087,2
952.57,489.9,995.37,999.58,999.73,46.4,257.42,998.06,0.0,999.91,999.99,985.47,0.880009,6
976.49,65.76,999.62,1000.0,922.36,104.17,597.01,854.46,976.17,1000.0,44.42,997.9,0.892431,5
878.77,410.81,999.71,781.62,352.88,999.76,45.11,997.99,999.9,45.13,997.47,999.92,0.831993,4
398.65,854.65,856.0,284.04,1000.0,999.99,998.06,45.11,45.11,963.75,1000.0,999.99,0.866491,1
997.81,40.34,997.7,926.59,1000.0,45.52,477.92,853.1,245.45,384.97,1000.0,909.4,0.891776,3
937.02,589.36,995.68,999.83,210.79,999.82,44.98,998.71,45.08,999.99,970.23,1000.0,0.848992,1
885.06,43.28,997.84,898.08,1000.0,19.48,320.69,884.69,403.86,488.71,1000.0,838.02,0.863429,1
999.84,39.83,998.19,980.79,1000.0,31.17,993.15,867.67,359.31,373.77,1000.0,917.22,0.85514,5
1000.0,996.31,213.77,995.51,1000.0,658.6,1000.0,44.95,996.35,45.33,1000.0,999.01,0.835281,2
403.78,572.13,892.85,404.31,999.76,999.94,831.11,45.16,45.13,849.33,999.92,999.98,0.815167,5
20
999.02,418.55,355.44,935.38,1000.0,355.43,0.0,936.15,875.76,0.0,1000.0,874.45,0.943052,4
1000.0,995.55,46.26,998.24,1000.0,43.04,1000.0,0.0,949.7,663.92,1000.0,997.38,0.96702,5
999.98,257.55,921.42,1000.0,871.28,347.07,999.99,998.05,31.59,1000.0,24.47,915.29,0.924534,4
378.59,163.73,977.45,644.72,55.37,999.87,844.84,895.88,954.43,33.91,851.39,1000.0,0.933196,1
627.75,232.97,457.53,87.01,999.84,256.13,910.53,45.17,841.76,71.59,1000.0,0.0,0.996378,1
378.59,163.73,977.45,644.72,55.37,999.87,844.84,895.88,954.43,33.91,851.39,1000.0,0.933196,1
855.56,567.55,56.78,588.99,700.18,999.76,45.11,844.44,899.86,919.01,0.0,999.92,0.984582,3
1000.0,995.55,46.26,998.24,1000.0,43.04,1000.0,0.0,949.7,663.92,1000.0,997.38,0.96702,5
860.17,398.91,0.0,843.92,999.96,918.21,258.11,987.71,912.1,0.0,1000.0,502.08,0.949768,5
999.98,257.55,921.42,1000.0,871.28,347.07,999.99,998.05,31.59,1000.0,24.47,915.29,0.924534,4
998.39,31.4,988.41,839.95,1000.0,40.98,503.9,912.17,130.2,390.47,1000.0,864.13,0.972514,2
880.31,45.05,997.16,852.83,999.83,40.24,323.1,996.46,223.99,428.23,1000.0,996.68,0.946352,3
988.19,342.88,360.4,414.85,976.78,999.97,37.54,876.67,997.37,999.52,0.0,1000.0,0.913616,4
999.99,999.5,965.0,1000.0,39.73,966.49,1000.0,876.13,0.0,1000.0,982.72,0.0,0.976832,3
997.94,42.51,997.54,999.97,1000.0,51.29,349.24,994.07,188.73,1000.0,1000.0,996.82,0.93429,6
849.69,37.65,996.12,931.64,999.58,19.68,338.85,917.01,195.57,937.69,999.91,838.0,0.951799,2
998.08,982.12,1000.0,28.55,966.55,999.99,679.19,45.0,1000.0,987.04,0.0,999.99,0.975258,1
988.19,342.88,360.4,414.85,976.78,999.97,37.54,876.67,997.37,999.52,0.0,1000.0,0.913616,4
839.4,43.93,996.87,999.8,1000.0,44.63,456.74,952.69,109.59,1000.0,1000.0,996.2,0.9453,6
998.39,31.4,988.41,839.95,1000.0,40.98,503.9,912.17,130.2,390.47,1000.0,864.13,0.972514,2
20
568.34,5.28,934.18,254.67,22.48,999.89,999.14,226.03,0.0,997.15,333.06,999.91,1.196616,3
286.3,996.56,153.91,985.52,1000.0,961.68,997.44,45.08,997.14,44.88,1000.0,45.09,1.299276,4
429.12,959.1,311.88,983.95,999.64,543.71,998.07,45.35,997.55,44.97,999.85,45.18,1.092471,2
999.99,939.73,238.05,932.55,999.8,47.71,1000.0,15.83,997.77,104.7,999.99,997.13,1.07009,6
997.63,39.33,846.7,999.99,997.79,38.74,289.62,917.96,156.59,999.99,202.56,906.0,1.148423,4
997.97,33.5,846.94,879.05,1000.0,39.15,455.29,856.72,46.65,438.05,1000.0,848.6,1.039058,2
213.94,832.89,982.75,132.1,999.84,875.82,870.8,45.22,45.08,840.19,1000.0,45.34,1.386477,2
103.71,970.97,23.39,967.99,999.93,996.33,969.48,45.13,945.58,45.05,999.99,42.94,1.68609,1
992.08,958.73,37.93,963.99,999.83,42.98,999.93,0.0,996.82,180.07,1000.0,940.45,1.177903,3
930.21,837.27,955.03,1000.0,900.27,299.27,45.2,0.0,0.0,1000.0,44.98,912.48,1.548831,6
923.39,34.51,875.12,978.11,999.58,43.35,177.01,971.2,41.99,972.5,999.91,977.27,1.144078,2
926.72,41.34,879.15,945.16,1000.0,46.88,221.11,997.14,40.85,991.57,1000.0,939.6,1.103719,5
914.57,979.84,106.58,323.01,1000.0,995.1,45.26,46.84,957.05,995.83,999.5,45.06,1.31974,1
421.34,731.64,687.8,444.22,1000.0,937.33,974.57,45.34,45.14,959.63,1000.0,45.07,1.034011,6
168.06,996.71,0.0,1000.0,30.64,996.9,932.83,44.94,958.47,1000.0,944.12,45.05,1.653164,1
309.99,751.77,489.64,754.87,999.86,949.62,985.25,45.48,998.23,45.22,1000.0,48.13,1.069176,1
540.35,0.0,932.57,212.32,999.84,687.23,45.97,893.61,45.15,986.93,999.99,68.6,1.535883,4
0.0,529.11,0.0,996.9,692.87,999.84,918.63,923.39,844.42,45.08,870.92,999.62,1.028035,1
998.03,32.71,905.42,836.68,999.83,34.85,501.92,913.18,50.67,344.0,1000.0,846.06,1.067002,1
987.69,0.0,982.62,999.99,154.1,537.01,45.35,939.89,0.0,999.99,964.23,0.0,1.81055,6
