1000.0,999.53,1000.0,1000.0,1000.0,774.57,0.115184
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.000005
1000.0,1000.0,1000.0,999.98,1000.0,1000.0,0.000015
1000.0,1000.0,1000.0,1000.0,999.97,999.99,0.000014
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.000005
1000.0,1000.0,1000.0,999.98,1000.0,1000.0,0.000015
1000.0,1000.0,1000.0,1000.0,1000.0,999.99,0.000030
1000.0,1000.0,999.01,999.88,999.8,1000.0,0.001129
996.75,996.91,997.15,997.3,865.21,997.27,0.072089
1000.0,999.01,1000.0,999.52,1000.0,755.34,0.216615
1000.0,1000.0,999.99,1000.0,1000.0,1000.0,0.000007
1000.0,1000.0,1000.0,1000.0,999.99,1000.0,0.000011
1000.0,1000.0,1000.0,999.87,999.95,1000.0,0.000047
1000.0,999.98,999.24,999.99,999.7,999.99,0.000272
1000.0,999.49,1000.0,1000.0,999.99,999.99,0.000185
1000.0,1000.0,1000.0,1000.0,1000.0,997.0,0.001115
999.99,997.4,1000.0,1000.0,998.61,999.96,0.000979
999.97,999.91,997.32,999.75,999.67,997.9,0.001057
998.71,999.99,998.46,999.99,999.85,998.75,0.000606
999.78,999.78,999.99,999.98,998.24,998.44,0.000726
1000.0,999.6,1000.0,999.97,994.49,999.94,0.002710
999.99,999.97,998.66,999.98,1000.0,969.73,0.014542
1000.0,999.01,999.97,849.41,999.98,999.99,0.077585
999.97,997.58,999.99,999.75,620.08,999.98,0.188805
999.74,999.08,999.98,537.67,999.99,999.98,0.255016
997.02,999.91,996.89,790.19,999.95,999.94,0.097795
999.94,999.98,999.98,988.79,648.34,995.69,0.182390
690.26,999.95,998.52,921.28,994.01,999.97,0.161487
782.13,993.87,993.72,999.97,999.96,771.26,0.124278
763.24,988.33,995.67,999.98,999.95,562.97,0.212650
993.14,716.2,999.95,995.9,999.97,461.36,0.313291
705.75,649.55,998.56,999.97,999.96,995.28,0.189003
590.42,999.99,999.99,999.97,999.96,988.02,0.236940
1000.0,684.84,999.99,999.99,999.38,992.69,0.184145
1000.0,999.99,999.99,593.77,1000.0,999.2,0.218894
1000.0,1000.0,781.1,999.99,1000.0,996.85,0.098254
1000.0,1000.0,1000.0,788.11,999.6,1000.0,0.104401
1000.0,1000.0,779.19,1000.0,999.57,1000.0,0.110523
999.73,782.02,1000.0,1000.0,1000.0,1000.0,0.092309
999.24,613.2,1000.0,1000.0,1000.0,1000.0,0.208002
998.98,1000.0,472.6,1000.0,1000.0,1000.0,0.298832
