1000,1000,1000,999.98,1000,1000,999.63,999.98,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,1000,1000,999.56,963.22,976.38,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,999.99,1000,998.75,915.33,914.64,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,1000,1000,998.75,914.78,914.1,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,1000,1000,999.07,942.97,930.85,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,999.92,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,999.7,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,999.61,1000
1000,1000,1000,999.99,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
999.91,999.92,999.92,999.98,1000,1000,999.9,999.9,1000,999.92,999.91,1000,999.92,1000,1000,999.92
1000,1000,1000,999.98,1000,1000,1000,999.98,1000,1000,1000,1000,1000,1000,999.62,1000
1000,1000,1000,974.97,1000,1000,1000,999.97,1000,1000,1000,1000,1000,1000,999.81,1000
1000,1000,1000,917.11,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,999.39,1000
1000,1000,1000,917.11,1000,1000,1000,999.99,1000,1000,1000,1000,1000,1000,999.39,1000
1000,1000,1000,926.86,1000,1000,1000,999.98,1000,1000,1000,1000,1000,1000,999.46,1000
1000,1000,1000,999.91,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,999.7,1000,999.76,1000,1000,1000,1000,999.61,1000,1000,1000,1000,1000
1000,1000,1000,999.91,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
999.92,999.91,999.91,999.67,1000,1000,1000,999.91,1000,999.91,999.92,1000,999.92,999.53,999.91,1000
1000,1000,999.69,999.84,1000,1000,999.62,999.69,1000,1000,1000,1000,1000,1000,999.69,1000
1000,1000,961.82,995.68,1000,1000,966.13,966.21,1000,1000,1000,999.97,999.62,1000,961.44,1000
999.92,999.91,914.64,920.23,1000,999.91,917.39,920,999.91,999.92,1000,999.41,999.92,999.91,914.97,1000
999.69,999.68,914.24,913.91,999.62,1000,916.91,919.6,999.69,1000,999.62,999.38,1000,999.69,914.32,1000
981.74,968.69,914.27,916.51,970,1000,914.72,918.93,977.07,1000,976.14,999.4,1000,963.78,918.46,1000
917.32,916.29,913.33,916.45,916.42,999.92,913.2,918.69,915.18,999.91,915.81,999.39,1000,914.52,913.87,1000
917.06,915.88,913.89,917.19,916.36,1000,915.26,919.02,914.29,999.45,915.41,999.4,1000,914.24,914.56,999.62
917.68,915.88,943.08,918.05,916.77,1000,927.42,919.42,914.37,977.11,915.69,999.41,1000,914.39,933.08,999.82
916.36,915.38,999.3,971.99,915.67,1000,999.29,988.4,914.08,918.7,915.05,999.72,1000,913.83,999.28,999.4
917.82,915.95,999.38,999.35,916.91,1000,999.37,999.39,914.5,918.29,915.55,1000,1000,916.24,999.37,999.4
915.39,928.83,999.43,966.14,925.15,1000,981.01,999.53,927.69,922.23,923.62,1000,1000,936.59,999.47,999.42
992.36,999.99,999.96,850.08,999.99,1000,917.18,999.93,999.61,999.99,999.99,1000,1000,999.94,999.95,999.61
998.79,1000,1000,916.95,1000,1000,917.39,1000,1000,1000,1000,1000,1000,1000,999.64,1000
998.92,1000,1000,932.58,999.97,1000,919.85,1000,1000,1000,1000,1000,1000,999.96,978.16,1000
1000,999.83,999.84,999.97,1000,999.91,999.91,999.97,999.91,999.9,999.92,999.83,999.84,999.85,999.83,999.91
1000,1000,1000,999.96,1000,1000,999.63,999.61,999.99,1000,1000,1000,1000,1000,999.69,1000
999.94,999.96,1000,973.19,1000,1000,966.52,976.99,999.96,1000,999.52,1000,1000,1000,921.98,999.55
1000,1000,1000,913.95,1000,1000,917.38,915.95,1000,999.99,998.78,1000,1000,1000,915.55,998.75
1000,1000,1000,913.68,1000,1000,917.11,915.67,1000,1000,998.77,1000,1000,1000,915.14,998.75
1000,1000,1000,935.24,1000,1000,935.73,928.06,1000,1000,999,1000,1000,1000,940.23,999.08
1000,1000,1000,999.99,1000,1000,999.98,999.99,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,1000,1000,1000,999.98,1000,1000,1000,1000,999.63,999.76,1000,999.97,1000
1000,1000,1000,1000,1000,1000,999.99,1000,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,999.99,1000,1000,999.99,999.98,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,999.89,1000,1000,999.99,999.98,1000,1000,1000,1000,1000,1000,999.98,1000
1000,1000,1000,999.7,1000,1000,999.98,999.97,1000,1000,1000,999.62,1000,1000,999.98,1000
1000,1000,1000,999.99,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
